complaint_id,timestamp,atm_id,bank_id,account_id,category,amount_disputed,is_verified_fraud,status
CMP003332,2026-02-04 07:31:28,ATM1149,BANK09,ACC520453,Unauthorized ATM Cash Withdrawal,10000,1,CLOSED
CMP007697,2026-02-04 07:38:37,ATM1036,BANK04,ACC592925,Card Skimming / Clone Fraud,3000,0,UNDER_INVESTIGATION
CMP000067,2026-02-04 07:51:19,ATM1270,BANK03,ACC_MULE_2083,ATM Cash Dispense Failure / Trapping,20000,1,REGISTERED
CMP005992,2026-02-04 07:55:38,ATM1244,BANK08,ACC114197,Card Skimming / Clone Fraud,10000,0,REGISTERED
CMP000301,2026-02-04 08:23:07,ATM1494,BANK10,ACC_MULE_2111,PIN Shoulder Surfing & Theft,20000,1,REGISTERED
CMP000960,2026-02-04 08:25:33,ATM1456,BANK07,ACC_MULE_2056,Phishing & OTP Coerced Cash-out,10000,1,RESOLVED
CMP008649,2026-02-04 08:32:25,ATM1265,BANK06,ACC854875,PIN Shoulder Surfing & Theft,2000,1,UNDER_INVESTIGATION
CMP002036,2026-02-04 08:41:32,ATM1363,BANK08,ACC537933,Unauthorized ATM Cash Withdrawal,3000,0,UNDER_INVESTIGATION
CMP007381,2026-02-04 08:42:57,ATM1241,BANK08,ACC536441,Unauthorized ATM Cash Withdrawal,3000,0,REGISTERED
CMP004355,2026-02-04 08:45:42,ATM1153,BANK06,ACC290768,Card Skimming / Clone Fraud,10000,0,REGISTERED
CMP008924,2026-02-04 08:49:19,ATM1468,BANK01,ACC818600,Unauthorized ATM Cash Withdrawal,3000,1,REGISTERED
CMP003259,2026-02-04 08:57:12,ATM1069,BANK01,ACC603183,Phishing & OTP Coerced Cash-out,15000,0,UNDER_INVESTIGATION
CMP002960,2026-02-04 09:05:24,ATM1050,BANK03,ACC368448,Phishing & OTP Coerced Cash-out,3000,1,REGISTERED
CMP000478,2026-02-04 09:20:18,ATM1074,BANK10,ACC_MULE_2058,Card Skimming / Clone Fraud,8000,1,UNDER_INVESTIGATION
CMP008442,2026-02-04 09:23:23,ATM1306,BANK10,ACC707401,ATM Cash Dispense Failure / Trapping,3000,0,UNDER_INVESTIGATION
CMP009312,2026-02-04 09:30:44,ATM1263,BANK08,ACC212421,Unauthorized ATM Cash Withdrawal,1000,0,CLOSED
CMP003555,2026-02-04 09:31:46,ATM1444,BANK09,ACC118892,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP001093,2026-02-04 09:50:41,ATM1068,BANK09,ACC_MULE_2055,Card Skimming / Clone Fraud,25000,1,RESOLVED
CMP000958,2026-02-04 10:02:55,ATM1456,BANK07,ACC_MULE_2056,Card Skimming / Clone Fraud,10000,1,UNDER_INVESTIGATION
CMP009698,2026-02-04 10:14:43,ATM1073,BANK09,ACC488959,Unauthorized ATM Cash Withdrawal,1000,0,UNDER_INVESTIGATION
CMP004886,2026-02-04 10:15:21,ATM1001,BANK02,ACC358437,Card Skimming / Clone Fraud,15000,0,UNDER_INVESTIGATION
CMP002582,2026-02-04 10:33:17,ATM1491,BANK10,ACC683743,Card Skimming / Clone Fraud,1000,0,UNDER_INVESTIGATION
CMP005911,2026-02-04 10:43:29,ATM1088,BANK08,ACC450462,Card Skimming / Clone Fraud,10000,1,CLOSED
CMP004777,2026-02-04 10:44:02,ATM1079,BANK02,ACC819726,ATM Cash Dispense Failure / Trapping,15000,1,UNDER_INVESTIGATION
CMP000936,2026-02-04 10:51:46,ATM1456,BANK07,ACC_MULE_2056,Unauthorized ATM Cash Withdrawal,10000,1,RESOLVED
CMP006018,2026-02-04 10:58:18,ATM1274,BANK08,ACC548231,PIN Shoulder Surfing & Theft,1000,0,CLOSED
CMP006663,2026-02-04 11:10:08,ATM1257,BANK08,ACC403783,Card Skimming / Clone Fraud,5000,0,CLOSED
CMP002780,2026-02-04 11:11:48,ATM1442,BANK08,ACC853469,Unauthorized ATM Cash Withdrawal,10000,1,CLOSED
CMP005065,2026-02-04 11:20:59,ATM1418,BANK03,ACC870143,Card Skimming / Clone Fraud,1000,0,CLOSED
CMP003337,2026-02-04 11:23:29,ATM1461,BANK08,ACC643483,PIN Shoulder Surfing & Theft,2000,1,UNDER_INVESTIGATION
CMP003830,2026-02-04 11:31:21,ATM1170,BANK08,ACC722832,PIN Shoulder Surfing & Theft,15000,1,REGISTERED
CMP008601,2026-02-04 11:44:36,ATM1068,BANK09,ACC778539,Card Skimming / Clone Fraud,20000,1,CLOSED
CMP008253,2026-02-04 11:55:13,ATM1044,BANK05,ACC393808,Unauthorized ATM Cash Withdrawal,20000,1,CLOSED
CMP004934,2026-02-04 12:03:01,ATM1393,BANK01,ACC384503,Unauthorized ATM Cash Withdrawal,3000,0,REGISTERED
CMP003209,2026-02-04 12:17:15,ATM1302,BANK10,ACC686397,Phishing & OTP Coerced Cash-out,5000,0,UNDER_INVESTIGATION
CMP007308,2026-02-04 12:20:57,ATM1009,BANK10,ACC618618,Card Skimming / Clone Fraud,5000,0,CLOSED
CMP006576,2026-02-04 12:29:58,ATM1115,BANK09,ACC980481,Unauthorized ATM Cash Withdrawal,10000,0,UNDER_INVESTIGATION
CMP005839,2026-02-04 12:44:25,ATM1048,BANK03,ACC135462,Unauthorized ATM Cash Withdrawal,20000,0,CLOSED
CMP003028,2026-02-04 12:49:37,ATM1210,BANK07,ACC249857,ATM Cash Dispense Failure / Trapping,15000,0,UNDER_INVESTIGATION
CMP003983,2026-02-04 12:49:44,ATM1466,BANK07,ACC423746,ATM Cash Dispense Failure / Trapping,5000,0,CLOSED
CMP007192,2026-02-04 12:55:54,ATM1487,BANK10,ACC832325,Unauthorized ATM Cash Withdrawal,20000,0,REGISTERED
CMP001141,2026-02-04 13:03:02,ATM1071,BANK06,ACC_MULE_2024,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP004252,2026-02-04 13:15:20,ATM1002,BANK04,ACC892837,ATM Cash Dispense Failure / Trapping,2000,0,UNDER_INVESTIGATION
CMP006381,2026-02-04 13:21:58,ATM1070,BANK01,ACC606387,PIN Shoulder Surfing & Theft,20000,1,UNDER_INVESTIGATION
CMP006208,2026-02-04 13:37:23,ATM1197,BANK06,ACC965410,Card Skimming / Clone Fraud,2000,0,CLOSED
CMP004609,2026-02-04 13:50:51,ATM1063,BANK07,ACC993753,Card Skimming / Clone Fraud,5000,1,REGISTERED
CMP005940,2026-02-04 13:57:50,ATM1328,BANK08,ACC937336,Unauthorized ATM Cash Withdrawal,10000,1,CLOSED
CMP001721,2026-02-04 14:02:10,ATM1387,BANK01,ACC364813,Unauthorized ATM Cash Withdrawal,3000,1,REGISTERED
CMP004716,2026-02-04 14:23:24,ATM1456,BANK07,ACC308055,PIN Shoulder Surfing & Theft,10000,1,REGISTERED
CMP009468,2026-02-04 14:26:41,ATM1267,BANK08,ACC662298,Card Skimming / Clone Fraud,20000,0,REGISTERED
CMP005505,2026-02-04 14:27:47,ATM1047,BANK06,ACC900293,PIN Shoulder Surfing & Theft,5000,1,REGISTERED
CMP003872,2026-02-04 14:32:30,ATM1043,BANK10,ACC269703,Card Skimming / Clone Fraud,5000,0,UNDER_INVESTIGATION
CMP000435,2026-02-04 14:41:27,ATM1369,BANK06,ACC_MULE_2049,Unauthorized ATM Cash Withdrawal,15000,1,REGISTERED
CMP002819,2026-02-04 14:44:27,ATM1303,BANK02,ACC822001,Unauthorized ATM Cash Withdrawal,20000,0,REGISTERED
CMP003652,2026-02-04 14:53:51,ATM1253,BANK05,ACC870280,ATM Cash Dispense Failure / Trapping,20000,0,UNDER_INVESTIGATION
CMP001964,2026-02-04 15:44:15,ATM1156,BANK04,ACC793731,Unauthorized ATM Cash Withdrawal,1000,1,CLOSED
CMP003882,2026-02-04 15:55:13,ATM1088,BANK08,ACC493989,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP008793,2026-02-04 16:03:22,ATM1100,BANK04,ACC848219,Card Skimming / Clone Fraud,10000,0,UNDER_INVESTIGATION
CMP006574,2026-02-04 16:23:02,ATM1352,BANK07,ACC912345,Unauthorized ATM Cash Withdrawal,3000,0,CLOSED
CMP006396,2026-02-04 16:39:13,ATM1065,BANK06,ACC377776,Card Skimming / Clone Fraud,1000,1,REGISTERED
CMP007552,2026-02-04 16:52:43,ATM1500,BANK07,ACC354748,ATM Cash Dispense Failure / Trapping,20000,0,REGISTERED
CMP005295,2026-02-04 17:06:04,ATM1444,BANK09,ACC857617,Unauthorized ATM Cash Withdrawal,5000,0,UNDER_INVESTIGATION
CMP008458,2026-02-04 17:23:31,ATM1431,BANK09,ACC569431,Card Skimming / Clone Fraud,1000,1,UNDER_INVESTIGATION
CMP000537,2026-02-04 17:30:47,ATM1057,BANK05,ACC104824,Unauthorized ATM Cash Withdrawal,10000,1,UNDER_INVESTIGATION
CMP007486,2026-02-04 17:30:51,ATM1249,BANK07,ACC637399,Unauthorized ATM Cash Withdrawal,3000,1,UNDER_INVESTIGATION
CMP003616,2026-02-04 17:31:41,ATM1427,BANK08,ACC145431,Card Skimming / Clone Fraud,5000,1,CLOSED
CMP008066,2026-02-04 17:42:32,ATM1408,BANK06,ACC989704,Card Skimming / Clone Fraud,1000,0,UNDER_INVESTIGATION
CMP007070,2026-02-04 17:44:24,ATM1183,BANK03,ACC994057,Card Skimming / Clone Fraud,5000,1,REGISTERED
CMP006585,2026-02-04 17:48:23,ATM1372,BANK03,ACC837580,Unauthorized ATM Cash Withdrawal,5000,0,REGISTERED
CMP004771,2026-02-04 17:58:35,ATM1145,BANK04,ACC110749,Card Skimming / Clone Fraud,10000,0,REGISTERED
CMP005588,2026-02-04 18:00:09,ATM1335,BANK07,ACC121913,Card Skimming / Clone Fraud,10000,1,CLOSED
CMP001753,2026-02-04 18:02:46,ATM1017,BANK02,ACC190054,Unauthorized ATM Cash Withdrawal,1000,1,REGISTERED
CMP006775,2026-02-04 18:03:12,ATM1054,BANK09,ACC771332,Unauthorized ATM Cash Withdrawal,15000,0,CLOSED
CMP001544,2026-02-04 18:03:51,ATM1425,BANK06,ACC103605,Card Skimming / Clone Fraud,15000,1,RESOLVED
CMP003501,2026-02-04 18:06:39,ATM1489,BANK01,ACC897851,Unauthorized ATM Cash Withdrawal,1000,1,UNDER_INVESTIGATION
CMP001675,2026-02-04 18:09:49,ATM1007,BANK04,ACC980527,Unauthorized ATM Cash Withdrawal,3000,0,CLOSED
CMP001156,2026-02-04 18:13:26,ATM1364,BANK10,ACC_MULE_2121,Unauthorized ATM Cash Withdrawal,15000,1,RESOLVED
CMP005114,2026-02-04 18:36:48,ATM1240,BANK08,ACC145024,Unauthorized ATM Cash Withdrawal,1000,0,UNDER_INVESTIGATION
CMP000817,2026-02-04 18:38:56,ATM1320,BANK05,ACC_MULE_2098,PIN Shoulder Surfing & Theft,25000,1,REGISTERED
CMP003784,2026-02-04 18:51:27,ATM1293,BANK08,ACC862596,Card Skimming / Clone Fraud,15000,0,REGISTERED
CMP006028,2026-02-04 18:52:13,ATM1084,BANK02,ACC259893,Card Skimming / Clone Fraud,15000,0,UNDER_INVESTIGATION
CMP003931,2026-02-04 19:02:20,ATM1323,BANK08,ACC987600,Unauthorized ATM Cash Withdrawal,1000,0,UNDER_INVESTIGATION
CMP009511,2026-02-04 19:07:01,ATM1302,BANK10,ACC309132,ATM Cash Dispense Failure / Trapping,3000,0,REGISTERED
CMP007801,2026-02-04 19:18:29,ATM1010,BANK01,ACC904837,Unauthorized ATM Cash Withdrawal,10000,1,UNDER_INVESTIGATION
CMP009579,2026-02-04 19:26:40,ATM1390,BANK04,ACC226501,Card Skimming / Clone Fraud,2000,0,REGISTERED
CMP005935,2026-02-04 19:38:34,ATM1262,BANK09,ACC109715,Card Skimming / Clone Fraud,3000,0,CLOSED
CMP008071,2026-02-04 19:47:55,ATM1052,BANK10,ACC362896,Unauthorized ATM Cash Withdrawal,15000,1,REGISTERED
CMP007511,2026-02-04 19:53:42,ATM1011,BANK07,ACC519656,Card Skimming / Clone Fraud,1000,0,REGISTERED
CMP006997,2026-02-04 20:01:39,ATM1222,BANK04,ACC918925,Unauthorized ATM Cash Withdrawal,20000,1,CLOSED
CMP005936,2026-02-04 20:04:37,ATM1357,BANK01,ACC735018,ATM Cash Dispense Failure / Trapping,1000,0,CLOSED
CMP007460,2026-02-04 20:25:43,ATM1001,BANK02,ACC838979,Unauthorized ATM Cash Withdrawal,15000,0,UNDER_INVESTIGATION
CMP003140,2026-02-04 20:32:15,ATM1431,BANK09,ACC630713,PIN Shoulder Surfing & Theft,15000,0,CLOSED
CMP003972,2026-02-04 20:48:07,ATM1171,BANK04,ACC408100,Unauthorized ATM Cash Withdrawal,3000,0,CLOSED
CMP009793,2026-02-04 20:58:25,ATM1402,BANK02,ACC477021,PIN Shoulder Surfing & Theft,20000,1,CLOSED
CMP004952,2026-02-04 21:07:22,ATM1347,BANK08,ACC892332,PIN Shoulder Surfing & Theft,3000,0,UNDER_INVESTIGATION
CMP003149,2026-02-04 21:08:44,ATM1312,BANK08,ACC214915,Phishing & OTP Coerced Cash-out,5000,0,UNDER_INVESTIGATION
CMP005446,2026-02-04 21:08:50,ATM1355,BANK06,ACC210275,Unauthorized ATM Cash Withdrawal,20000,1,REGISTERED
CMP008650,2026-02-04 21:48:37,ATM1459,BANK06,ACC992480,PIN Shoulder Surfing & Theft,3000,0,UNDER_INVESTIGATION
CMP004860,2026-02-04 21:52:57,ATM1349,BANK10,ACC547270,Unauthorized ATM Cash Withdrawal,3000,0,CLOSED
CMP003506,2026-02-04 22:01:09,ATM1500,BANK07,ACC427980,PIN Shoulder Surfing & Theft,15000,1,REGISTERED
CMP002675,2026-02-04 22:02:32,ATM1489,BANK01,ACC596727,Unauthorized ATM Cash Withdrawal,20000,0,REGISTERED
CMP002388,2026-02-04 22:28:00,ATM1248,BANK08,ACC911954,Card Skimming / Clone Fraud,3000,0,CLOSED
CMP004111,2026-02-04 22:39:16,ATM1271,BANK09,ACC422840,Unauthorized ATM Cash Withdrawal,2000,0,CLOSED
CMP002896,2026-02-04 22:50:01,ATM1388,BANK08,ACC919356,Unauthorized ATM Cash Withdrawal,1000,0,REGISTERED
CMP005237,2026-02-04 22:53:33,ATM1371,BANK04,ACC720774,ATM Cash Dispense Failure / Trapping,2000,1,CLOSED
CMP002888,2026-02-04 23:26:51,ATM1244,BANK08,ACC658038,ATM Cash Dispense Failure / Trapping,10000,0,CLOSED
CMP004927,2026-02-04 23:35:20,ATM1455,BANK09,ACC209899,Unauthorized ATM Cash Withdrawal,10000,1,CLOSED
CMP008058,2026-02-04 23:59:57,ATM1202,BANK07,ACC247272,PIN Shoulder Surfing & Theft,3000,1,CLOSED
CMP004907,2026-02-05 00:03:09,ATM1468,BANK01,ACC344102,ATM Cash Dispense Failure / Trapping,1000,1,REGISTERED
CMP002578,2026-02-05 00:05:26,ATM1394,BANK01,ACC261299,Unauthorized ATM Cash Withdrawal,2000,0,CLOSED
CMP005089,2026-02-05 00:30:43,ATM1250,BANK06,ACC802696,Phishing & OTP Coerced Cash-out,3000,1,CLOSED
CMP003916,2026-02-05 00:48:41,ATM1261,BANK06,ACC282573,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP004362,2026-02-05 01:06:17,ATM1363,BANK08,ACC267071,Card Skimming / Clone Fraud,15000,0,CLOSED
CMP005023,2026-02-05 01:08:24,ATM1479,BANK05,ACC187036,Unauthorized ATM Cash Withdrawal,20000,0,UNDER_INVESTIGATION
CMP002988,2026-02-05 01:36:19,ATM1455,BANK09,ACC366501,Unauthorized ATM Cash Withdrawal,2000,1,REGISTERED
CMP001872,2026-02-05 01:47:49,ATM1372,BANK03,ACC970947,ATM Cash Dispense Failure / Trapping,5000,1,CLOSED
CMP009749,2026-02-05 01:54:42,ATM1195,BANK05,ACC875158,ATM Cash Dispense Failure / Trapping,1000,1,CLOSED
CMP003172,2026-02-05 02:00:18,ATM1031,BANK06,ACC436086,Phishing & OTP Coerced Cash-out,5000,1,CLOSED
CMP005861,2026-02-05 02:07:56,ATM1135,BANK09,ACC510010,Unauthorized ATM Cash Withdrawal,15000,0,REGISTERED
CMP005387,2026-02-05 02:19:30,ATM1019,BANK10,ACC904895,Unauthorized ATM Cash Withdrawal,15000,0,REGISTERED
CMP000430,2026-02-05 02:24:51,ATM1457,BANK07,ACC104304,ATM Cash Dispense Failure / Trapping,15000,1,RESOLVED
CMP003607,2026-02-05 02:45:33,ATM1110,BANK09,ACC905161,Unauthorized ATM Cash Withdrawal,15000,0,REGISTERED
CMP001450,2026-02-05 02:56:10,ATM1399,BANK03,ACC103114,Card Skimming / Clone Fraud,20000,1,REGISTERED
CMP000903,2026-02-05 03:04:07,ATM1234,BANK04,ACC_MULE_2101,Unauthorized ATM Cash Withdrawal,15000,1,UNDER_INVESTIGATION
CMP002049,2026-02-05 03:18:04,ATM1168,BANK05,ACC508303,PIN Shoulder Surfing & Theft,5000,1,CLOSED
CMP000331,2026-02-05 03:18:26,ATM1186,BANK08,ACC_MULE_2129,Card Skimming / Clone Fraud,10000,1,REGISTERED
CMP005725,2026-02-05 03:29:17,ATM1176,BANK04,ACC924401,Unauthorized ATM Cash Withdrawal,10000,0,CLOSED
CMP005543,2026-02-05 03:35:43,ATM1243,BANK05,ACC477160,Unauthorized ATM Cash Withdrawal,3000,1,REGISTERED
CMP002986,2026-02-05 03:41:10,ATM1477,BANK09,ACC445808,Unauthorized ATM Cash Withdrawal,10000,0,CLOSED
CMP009971,2026-02-05 03:44:06,ATM1042,BANK10,ACC762284,Card Skimming / Clone Fraud,2000,0,UNDER_INVESTIGATION
CMP001483,2026-02-05 03:48:18,ATM1385,BANK05,ACC_MULE_2025,Phishing & OTP Coerced Cash-out,25000,1,UNDER_INVESTIGATION
CMP002473,2026-02-05 03:57:35,ATM1381,BANK05,ACC877766,Card Skimming / Clone Fraud,1000,1,UNDER_INVESTIGATION
CMP008738,2026-02-05 04:01:52,ATM1293,BANK08,ACC943679,Unauthorized ATM Cash Withdrawal,10000,0,UNDER_INVESTIGATION
CMP008149,2026-02-05 04:02:42,ATM1378,BANK05,ACC784890,Unauthorized ATM Cash Withdrawal,10000,0,REGISTERED
CMP002752,2026-02-05 04:06:57,ATM1483,BANK02,ACC374118,Unauthorized ATM Cash Withdrawal,3000,0,CLOSED
CMP008350,2026-02-05 04:12:26,ATM1221,BANK01,ACC236355,Card Skimming / Clone Fraud,5000,0,UNDER_INVESTIGATION
CMP006231,2026-02-05 04:12:57,ATM1093,BANK03,ACC605666,Unauthorized ATM Cash Withdrawal,20000,0,CLOSED
CMP001693,2026-02-05 04:17:36,ATM1253,BANK05,ACC388562,ATM Cash Dispense Failure / Trapping,2000,1,CLOSED
CMP004102,2026-02-05 04:41:56,ATM1498,BANK03,ACC181728,Phishing & OTP Coerced Cash-out,3000,0,CLOSED
CMP000692,2026-02-05 04:43:44,ATM1025,BANK04,ACC_MULE_2118,ATM Cash Dispense Failure / Trapping,8000,1,UNDER_INVESTIGATION
CMP004974,2026-02-05 04:44:13,ATM1119,BANK09,ACC728183,Phishing & OTP Coerced Cash-out,10000,1,REGISTERED
CMP003724,2026-02-05 05:08:48,ATM1282,BANK04,ACC726898,Phishing & OTP Coerced Cash-out,3000,0,REGISTERED
CMP006343,2026-02-05 05:09:45,ATM1212,BANK09,ACC670813,ATM Cash Dispense Failure / Trapping,10000,0,UNDER_INVESTIGATION
CMP007272,2026-02-05 05:17:24,ATM1341,BANK09,ACC683935,Card Skimming / Clone Fraud,15000,1,REGISTERED
CMP005445,2026-02-05 05:23:02,ATM1299,BANK03,ACC709468,Unauthorized ATM Cash Withdrawal,10000,0,REGISTERED
CMP003364,2026-02-05 05:23:53,ATM1361,BANK06,ACC306336,Unauthorized ATM Cash Withdrawal,20000,0,CLOSED
CMP005887,2026-02-05 05:31:36,ATM1153,BANK06,ACC477351,Card Skimming / Clone Fraud,20000,0,UNDER_INVESTIGATION
CMP009196,2026-02-05 05:43:51,ATM1220,BANK08,ACC556290,Card Skimming / Clone Fraud,3000,0,UNDER_INVESTIGATION
CMP008869,2026-02-05 05:51:47,ATM1470,BANK09,ACC911613,ATM Cash Dispense Failure / Trapping,20000,1,CLOSED
CMP002024,2026-02-05 05:58:07,ATM1313,BANK10,ACC979069,Unauthorized ATM Cash Withdrawal,3000,1,CLOSED
CMP006112,2026-02-05 06:19:05,ATM1393,BANK01,ACC629409,Unauthorized ATM Cash Withdrawal,1000,1,UNDER_INVESTIGATION
CMP002144,2026-02-05 06:19:44,ATM1196,BANK05,ACC690611,Unauthorized ATM Cash Withdrawal,2000,0,UNDER_INVESTIGATION
CMP003044,2026-02-05 06:24:21,ATM1232,BANK07,ACC432674,ATM Cash Dispense Failure / Trapping,5000,0,CLOSED
CMP004095,2026-02-05 06:25:13,ATM1011,BANK07,ACC580343,Card Skimming / Clone Fraud,5000,1,REGISTERED
CMP002399,2026-02-05 06:25:54,ATM1409,BANK08,ACC512951,Unauthorized ATM Cash Withdrawal,20000,0,CLOSED
CMP001173,2026-02-05 06:32:34,ATM1393,BANK01,ACC_MULE_2108,ATM Cash Dispense Failure / Trapping,10000,1,REGISTERED
CMP001075,2026-02-05 06:32:42,ATM1112,BANK04,ACC_MULE_2052,PIN Shoulder Surfing & Theft,20000,1,UNDER_INVESTIGATION
CMP005516,2026-02-05 06:36:02,ATM1003,BANK02,ACC442825,Unauthorized ATM Cash Withdrawal,2000,0,REGISTERED
CMP003757,2026-02-05 06:38:10,ATM1386,BANK07,ACC835871,Unauthorized ATM Cash Withdrawal,15000,0,REGISTERED
CMP009101,2026-02-05 06:42:55,ATM1216,BANK07,ACC459509,Unauthorized ATM Cash Withdrawal,15000,0,UNDER_INVESTIGATION
CMP008638,2026-02-05 06:48:02,ATM1458,BANK07,ACC969795,Unauthorized ATM Cash Withdrawal,15000,0,REGISTERED
CMP002278,2026-02-05 06:53:44,ATM1452,BANK10,ACC845776,Unauthorized ATM Cash Withdrawal,3000,1,CLOSED
CMP003118,2026-02-05 06:58:13,ATM1410,BANK06,ACC978977,PIN Shoulder Surfing & Theft,3000,1,UNDER_INVESTIGATION
CMP001546,2026-02-05 07:08:38,ATM1159,BANK04,ACC_MULE_2008,Phishing & OTP Coerced Cash-out,10000,1,RESOLVED
CMP001026,2026-02-05 07:10:39,ATM1234,BANK04,ACC_MULE_2101,Unauthorized ATM Cash Withdrawal,15000,1,RESOLVED
CMP008760,2026-02-05 07:10:57,ATM1286,BANK05,ACC179329,Card Skimming / Clone Fraud,20000,1,CLOSED
CMP007944,2026-02-05 07:14:54,ATM1239,BANK06,ACC551826,PIN Shoulder Surfing & Theft,20000,1,REGISTERED
CMP005843,2026-02-05 07:16:55,ATM1319,BANK01,ACC869511,Unauthorized ATM Cash Withdrawal,1000,0,REGISTERED
CMP003814,2026-02-05 07:32:29,ATM1276,BANK08,ACC132110,Unauthorized ATM Cash Withdrawal,3000,0,REGISTERED
CMP001099,2026-02-05 07:32:45,ATM1405,BANK07,ACC_MULE_2115,Card Skimming / Clone Fraud,15000,1,RESOLVED
CMP001225,2026-02-05 08:03:12,ATM1460,BANK05,ACC_MULE_2049,Unauthorized ATM Cash Withdrawal,8000,1,REGISTERED
CMP002650,2026-02-05 08:03:18,ATM1354,BANK03,ACC887967,Unauthorized ATM Cash Withdrawal,10000,0,REGISTERED
CMP003723,2026-02-05 08:09:57,ATM1456,BANK07,ACC442875,Unauthorized ATM Cash Withdrawal,5000,1,CLOSED
CMP009490,2026-02-05 08:11:33,ATM1185,BANK04,ACC603365,Phishing & OTP Coerced Cash-out,10000,0,UNDER_INVESTIGATION
CMP000618,2026-02-05 08:16:01,ATM1405,BANK07,ACC_MULE_2115,Card Skimming / Clone Fraud,15000,1,UNDER_INVESTIGATION
CMP004312,2026-02-05 08:27:52,ATM1450,BANK05,ACC441227,Unauthorized ATM Cash Withdrawal,10000,1,UNDER_INVESTIGATION
CMP004112,2026-02-05 08:28:01,ATM1241,BANK08,ACC866726,Card Skimming / Clone Fraud,15000,0,REGISTERED
CMP003070,2026-02-05 08:30:47,ATM1186,BANK08,ACC830572,Card Skimming / Clone Fraud,10000,1,UNDER_INVESTIGATION
CMP001462,2026-02-05 08:46:10,ATM1311,BANK03,ACC103203,Phishing & OTP Coerced Cash-out,15000,1,UNDER_INVESTIGATION
CMP003715,2026-02-05 09:25:24,ATM1042,BANK10,ACC144833,Phishing & OTP Coerced Cash-out,3000,1,UNDER_INVESTIGATION
CMP002048,2026-02-05 09:29:41,ATM1005,BANK01,ACC733760,ATM Cash Dispense Failure / Trapping,20000,0,REGISTERED
CMP001408,2026-02-05 09:58:03,ATM1416,BANK03,ACC_MULE_2097,Unauthorized ATM Cash Withdrawal,15000,1,RESOLVED
CMP009607,2026-02-05 10:00:59,ATM1028,BANK08,ACC833167,Phishing & OTP Coerced Cash-out,1000,1,REGISTERED
CMP007695,2026-02-05 10:10:42,ATM1110,BANK09,ACC841350,Card Skimming / Clone Fraud,15000,1,CLOSED
CMP008029,2026-02-05 10:20:10,ATM1210,BANK07,ACC240168,Unauthorized ATM Cash Withdrawal,10000,0,REGISTERED
CMP005166,2026-02-05 10:31:38,ATM1034,BANK07,ACC505279,Card Skimming / Clone Fraud,1000,0,REGISTERED
CMP004445,2026-02-05 10:39:39,ATM1234,BANK04,ACC173489,Unauthorized ATM Cash Withdrawal,2000,0,REGISTERED
CMP007636,2026-02-05 10:54:27,ATM1283,BANK07,ACC201476,Unauthorized ATM Cash Withdrawal,2000,0,UNDER_INVESTIGATION
CMP002418,2026-02-05 11:13:52,ATM1492,BANK04,ACC349974,Unauthorized ATM Cash Withdrawal,5000,0,UNDER_INVESTIGATION
CMP001748,2026-02-05 11:17:31,ATM1434,BANK03,ACC491909,ATM Cash Dispense Failure / Trapping,2000,1,REGISTERED
CMP003218,2026-02-05 11:17:43,ATM1105,BANK06,ACC362785,Card Skimming / Clone Fraud,2000,1,CLOSED
CMP005720,2026-02-05 11:25:48,ATM1454,BANK02,ACC721320,Card Skimming / Clone Fraud,3000,1,UNDER_INVESTIGATION
CMP009242,2026-02-05 11:31:49,ATM1268,BANK09,ACC328852,Phishing & OTP Coerced Cash-out,20000,1,REGISTERED
CMP008327,2026-02-05 11:34:26,ATM1097,BANK09,ACC315538,Unauthorized ATM Cash Withdrawal,5000,1,REGISTERED
CMP002904,2026-02-05 11:38:59,ATM1286,BANK05,ACC674307,Card Skimming / Clone Fraud,3000,0,UNDER_INVESTIGATION
CMP003440,2026-02-05 11:47:11,ATM1413,BANK03,ACC966475,Unauthorized ATM Cash Withdrawal,5000,0,REGISTERED
CMP007545,2026-02-05 11:49:13,ATM1185,BANK04,ACC793014,Unauthorized ATM Cash Withdrawal,15000,0,REGISTERED
CMP006454,2026-02-05 12:09:39,ATM1147,BANK02,ACC901138,Unauthorized ATM Cash Withdrawal,5000,0,UNDER_INVESTIGATION
CMP008260,2026-02-05 12:32:38,ATM1488,BANK03,ACC854958,ATM Cash Dispense Failure / Trapping,5000,0,CLOSED
CMP004854,2026-02-05 12:50:08,ATM1235,BANK05,ACC415650,Phishing & OTP Coerced Cash-out,10000,1,UNDER_INVESTIGATION
CMP007494,2026-02-05 12:54:25,ATM1041,BANK03,ACC617594,ATM Cash Dispense Failure / Trapping,5000,1,REGISTERED
CMP009470,2026-02-05 12:58:44,ATM1259,BANK04,ACC499227,Unauthorized ATM Cash Withdrawal,2000,1,UNDER_INVESTIGATION
CMP005503,2026-02-05 13:06:54,ATM1096,BANK01,ACC784541,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP005334,2026-02-05 13:16:28,ATM1447,BANK08,ACC137302,Unauthorized ATM Cash Withdrawal,15000,1,REGISTERED
